"surveyid","country","site","sitelat","sitelong","surveydate","depth","family","genus","species","block","total","genspe"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Apogonidae","Ostorhinchus","neotes",2,23,"Ostorhinchus.neotes"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Apogonidae","Pristiapogon","fraenatus",2,2,"Pristiapogon.fraenatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Balistidae","Balistapus","undulatus",1,1,"Balistapus.undulatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Balistidae","Balistapus","undulatus",2,1,"Balistapus.undulatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Balistidae","Sufflamen","chrysopterum",1,3,"Sufflamen.chrysopterum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Balistidae","Sufflamen","chrysopterum",2,1,"Sufflamen.chrysopterum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Blenniidae","Plagiotremus","rhinorhynchos",1,4,"Plagiotremus.rhinorhynchos"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Blenniidae","Plagiotremus","rhinorhynchos",2,3,"Plagiotremus.rhinorhynchos"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Caesionidae","Caesio","cuning",1,35,"Caesio.cuning"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Caesionidae","Caesio","teres",1,1,"Caesio.teres"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Caesionidae","Caesio","teres",2,4,"Caesio.teres"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Caesionidae","Pterocaesio","digramma",1,71,"Pterocaesio.digramma"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Caesionidae","Pterocaesio","digramma",2,25,"Pterocaesio.digramma"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Carangidae","Caranx","sexfasciatus",1,85,"Caranx.sexfasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Carangidae","Trachinotus","blochii",1,6,"Trachinotus.blochii"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Chaetodontidae","Chaetodon","aureofasciatus",1,1,"Chaetodon.aureofasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Chaetodontidae","Chaetodon","aureofasciatus",2,1,"Chaetodon.aureofasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Chaetodontidae","Chaetodon","auriga",1,1,"Chaetodon.auriga"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Chaetodontidae","Chaetodon","kleinii",2,2,"Chaetodon.kleinii"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Chaetodontidae","Heniochus","acuminatus",1,2,"Heniochus.acuminatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Ephippidae","Platax","pinnatus",1,1,"Platax.pinnatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Ephippidae","Platax","teira",1,4,"Platax.teira"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Gobiidae","Amblygobius","decussatus",1,1,"Amblygobius.decussatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Gobiidae","Amblygobius","phalaena",2,1,"Amblygobius.phalaena"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Gobiidae","Eviota","atriventris",2,1,"Eviota.atriventris"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Gobiidae","Koumansetta","rainfordi",2,4,"Koumansetta.rainfordi"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Gobiidae","Signigobius","biocellatus",2,2,"Signigobius.biocellatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Haemulidae","Diagramma","labiosum",1,1,"Diagramma.labiosum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Haemulidae","Diagramma","labiosum",2,1,"Diagramma.labiosum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Haemulidae","Plectorhinchus","chrysotaenia",1,1,"Plectorhinchus.chrysotaenia"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Haemulidae","Plectorhinchus","chrysotaenia",2,1,"Plectorhinchus.chrysotaenia"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Holocentridae","Myripristis","violacea",2,1,"Myripristis.violacea"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Holocentridae","Sargocentron","rubrum",1,10,"Sargocentron.rubrum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Holocentridae","Sargocentron","rubrum",2,6,"Sargocentron.rubrum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Cheilinus","chlorourus",1,1,"Cheilinus.chlorourus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Cheilinus","chlorourus",2,1,"Cheilinus.chlorourus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Cheilinus","fasciatus",1,3,"Cheilinus.fasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Cheilinus","fasciatus",2,2,"Cheilinus.fasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Choerodon","fasciatus",1,1,"Choerodon.fasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Cirrhilabrus","punctatus",2,4,"Cirrhilabrus.punctatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Halichoeres","melanurus",1,5,"Halichoeres.melanurus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Halichoeres","melanurus",2,5,"Halichoeres.melanurus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Oxycheilinus","digrammus",2,1,"Oxycheilinus.digrammus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Thalassoma","amblycephalum",2,1,"Thalassoma.amblycephalum"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Thalassoma","lunare",1,8,"Thalassoma.lunare"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Labridae","Thalassoma","lunare",2,6,"Thalassoma.lunare"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lethrinidae","Lethrinus","lentjan",1,16,"Lethrinus.lentjan"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","bohar",1,3,"Lutjanus.bohar"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","bohar",2,1,"Lutjanus.bohar"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","russellii",2,1,"Lutjanus.russellii"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","sebae",1,1,"Lutjanus.sebae"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","sebae",2,1,"Lutjanus.sebae"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","vitta",1,46,"Lutjanus.vitta"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Lutjanus","vitta",2,17,"Lutjanus.vitta"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Macolor","niger",1,1,"Macolor.niger"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Lutjanidae","Macolor","niger",2,1,"Macolor.niger"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Monacanthidae","Paraluteres","prionurus",2,1,"Paraluteres.prionurus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Mullidae","Parupeneus","multifasciatus",1,4,"Parupeneus.multifasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Pentapodus","aureofasciatus",1,1,"Pentapodus.aureofasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Pentapodus","aureofasciatus",2,1,"Pentapodus.aureofasciatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Scolopsis","bilineata",1,2,"Scolopsis.bilineata"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Scolopsis","bilineata",2,2,"Scolopsis.bilineata"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Scolopsis","margaritifer",1,4,"Scolopsis.margaritifer"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Nemipteridae","Scolopsis","margaritifer",2,2,"Scolopsis.margaritifer"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Octopodidae","Octopus","cyanea",1,1,"Octopus.cyanea"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Ostraciidae","Ostracion","cubicus",2,1,"Ostracion.cubicus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pinguipedidae","Parapercis","lineopunctata",1,2,"Parapercis.lineopunctata"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pinguipedidae","Parapercis","xanthozona",1,1,"Parapercis.xanthozona"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Plesiopidae","Assessor","macneilli",2,35,"Assessor.macneilli"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacanthidae","Centropyge","bicolor",1,3,"Centropyge.bicolor"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacanthidae","Centropyge","bicolor",2,1,"Centropyge.bicolor"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Abudefduf","bengalensis",1,8,"Abudefduf.bengalensis"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Amblyglyphidodon","curacao",2,14,"Amblyglyphidodon.curacao"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Amphiprion","chrysopterus",2,4,"Amphiprion.chrysopterus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Chrysiptera","flavipinnis",1,35,"Chrysiptera.flavipinnis"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Chrysiptera","flavipinnis",2,16,"Chrysiptera.flavipinnis"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Chrysiptera","rollandi",1,65,"Chrysiptera.rollandi"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Chrysiptera","rollandi",2,35,"Chrysiptera.rollandi"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Dascyllus","aruanus",2,25,"Dascyllus.aruanus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Dascyllus","reticulatus",1,55,"Dascyllus.reticulatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Dascyllus","reticulatus",2,45,"Dascyllus.reticulatus"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Neopomacentrus","bankieri",1,15,"Neopomacentrus.bankieri"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Neopomacentrus","cyanomos",1,110,"Neopomacentrus.cyanomos"
912347550,"Australia","Cobia Hole",-14.65,145.45,2017-01-01 13:00:00,15,"Pomacentridae","Neopomacentrus","cyanomos",2,43,"Neopomacentrus.cyanomos"
