"","Site","Exposure","year","depth","transect","Family","Functional.Group","species","abundance"
"6380","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Excavator","cet.bico",1
"6381","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Excavator","chs.sord",5
"6382","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.alti",1
"6383","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.cham",1
"6384","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.fren",1
"6385","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.psit",4
"6386","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.rivu",2
"6387","Washing Machine","Oblique",2011,"shallow",3,"Scaridae","Scraper","sca.schl",11
"6388","Washing Machine","Oblique",2011,"shallow",3,"Serranidae","Carnivore","cep.cyan",1
"6389","Washing Machine","Oblique",2011,"shallow",3,"Serranidae","Carnivore","epi.fasc",1
"6390","Washing Machine","Oblique",2015,"deep",1,"Acanthuridae","Cropper","aca.ncus",1
"6391","Washing Machine","Oblique",2015,"deep",1,"Acanthuridae","Cropper","zeb.scop",1
"6392","Washing Machine","Oblique",2015,"deep",1,"Acanthuridae","Grazer","aca.bloc",1
"6393","Washing Machine","Oblique",2015,"deep",1,"Acanthuridae","Grazer","aca.oliv",2
"6394","Washing Machine","Oblique",2015,"deep",1,"Acanthuridae","Grazer","cte.stri",5
"6395","Washing Machine","Oblique",2015,"deep",1,"Balistidae","Macroinvertivore","suf.chry",2
"6396","Washing Machine","Oblique",2015,"deep",1,"Caesionidae","Planktivore","cae.cuni",27
"6397","Washing Machine","Oblique",2015,"deep",1,"Chaetodontidae","Facultative corallivore","cha.citr",2
"6398","Washing Machine","Oblique",2015,"deep",1,"Chaetodontidae","Obligate corallivore","cha.ttus",2
"6399","Washing Machine","Oblique",2015,"deep",1,"Labridae","Hunting piscivore","tha.luna",7
"6400","Washing Machine","Oblique",2015,"deep",1,"Labridae","Macroinvertivore","che.fasc",1
"6401","Washing Machine","Oblique",2015,"deep",1,"Labridae","Macroinvertivore","cho.fasc",1
"6402","Washing Machine","Oblique",2015,"deep",1,"Labridae","Macroinvertivore","cor.batu",1
"6403","Washing Machine","Oblique",2015,"deep",1,"Labridae","Macroinvertivore","hal.chlo",2
"6404","Washing Machine","Oblique",2015,"deep",1,"Labridae","Macroinvertivore","hem.melt",2
"6405","Washing Machine","Oblique",2015,"deep",1,"Labridae","Microinvertivore","lab.dimi",5
"6406","Washing Machine","Oblique",2015,"deep",1,"Labridae","Microinvertivore","stj.band",2
"6407","Washing Machine","Oblique",2015,"deep",1,"Lethrinidae","Macroinvertivore","mon.hete",1
"6408","Washing Machine","Oblique",2015,"deep",1,"Lutjanidae","Carnivore","lut.carp",1
"6409","Washing Machine","Oblique",2015,"deep",1,"Lutjanidae","Carnivore","lut.quin",3
"6410","Washing Machine","Oblique",2015,"deep",1,"Mullidae","Macroinvertivore","par.bifa",1
"6411","Washing Machine","Oblique",2015,"deep",1,"Mullidae","Macroinvertivore","par.mult",6
"6412","Washing Machine","Oblique",2015,"deep",1,"Nemipteridae","Carnivore","sco.marg",1
"6413","Washing Machine","Oblique",2015,"deep",1,"Nemipteridae","Macroinvertivore","sco.bili",14
"6414","Washing Machine","Oblique",2015,"deep",1,"Pomacanthidae","Omnivore","cen.bico",1
"6415","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Extensive farmer","neg.nigr",3
"6416","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Indeterminate farmer","pom.adel",2
"6417","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Intensive farmer","dis.mela",2
"6418","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Omnivore","pom.ambo",24
"6419","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Omnivore","pom.brac",16
"6420","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Omnivore","pom.molu",11
"6421","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Omnivore","pre.biac",2
"6422","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","acn.poly",6
"6423","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","amb.cura",2
"6424","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","chr.tern",47
"6425","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","chy.talb",1
"6426","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","neo.azys",25
"6427","Washing Machine","Oblique",2015,"deep",1,"Pomacentridae","Planktivore","pom.lepi",2
"6428","Washing Machine","Oblique",2015,"deep",1,"Scaridae","Excavator","chs.micr",1
"6429","Washing Machine","Oblique",2015,"deep",1,"Scaridae","Excavator","chs.sord",2
"6430","Washing Machine","Oblique",2015,"deep",1,"Scaridae","Scraper","sca.nigr",2
"6431","Washing Machine","Oblique",2015,"deep",1,"Scaridae","Scraper","sca.schl",4
"6432","Washing Machine","Oblique",2015,"deep",1,"Siganidae","Browser","sig.doli",4
"6433","Washing Machine","Oblique",2015,"deep",2,"Acanthuridae","Cropper","aca.ncus",5
"6434","Washing Machine","Oblique",2015,"deep",2,"Acanthuridae","Grazer","aca.nuda",1
"6435","Washing Machine","Oblique",2015,"deep",2,"Acanthuridae","Grazer","cte.stri",3
"6436","Washing Machine","Oblique",2015,"deep",2,"Balistidae","Macroinvertivore","suf.chry",7
"6437","Washing Machine","Oblique",2015,"deep",2,"Caesionidae","Planktivore","cae.tere",2
"6438","Washing Machine","Oblique",2015,"deep",2,"Caesionidae","Planktivore","pte.tile",17
"6439","Washing Machine","Oblique",2015,"deep",2,"Chaetodontidae","Facultative corallivore","cha.mela",2
"6440","Washing Machine","Oblique",2015,"deep",2,"Chaetodontidae","Obligate corallivore","cha.ttus",3
"6441","Washing Machine","Oblique",2015,"deep",2,"Chaetodontidae","Omnivore","cha.auri",2
"6442","Washing Machine","Oblique",2015,"deep",2,"Chaetodontidae","Omnivore","cha.ephi",2
"6443","Washing Machine","Oblique",2015,"deep",2,"Chaetodontidae","Omnivore","cha.vaga",2
"6444","Washing Machine","Oblique",2015,"deep",2,"Labridae","Hunting piscivore","oxy.diag",1
"6445","Washing Machine","Oblique",2015,"deep",2,"Labridae","Hunting piscivore","tha.luna",5
"6446","Washing Machine","Oblique",2015,"deep",2,"Labridae","Macroinvertivore","che.fasc",2
"6447","Washing Machine","Oblique",2015,"deep",2,"Labridae","Macroinvertivore","cor.batu",5
"6448","Washing Machine","Oblique",2015,"deep",2,"Labridae","Macroinvertivore","hem.melt",1
"6449","Washing Machine","Oblique",2015,"deep",2,"Labridae","Microinvertivore","hal.mela",1
"6450","Washing Machine","Oblique",2015,"deep",2,"Labridae","Microinvertivore","pse.hexa",2
"6451","Washing Machine","Oblique",2015,"deep",2,"Lutjanidae","Carnivore","lut.carp",1
"6452","Washing Machine","Oblique",2015,"deep",2,"Mullidae","Macroinvertivore","par.barb",1
"6453","Washing Machine","Oblique",2015,"deep",2,"Mullidae","Macroinvertivore","par.bifa",1
"6454","Washing Machine","Oblique",2015,"deep",2,"Mullidae","Macroinvertivore","par.mult",2
"6455","Washing Machine","Oblique",2015,"deep",2,"Nemipteridae","Carnivore","sco.marg",1
"6456","Washing Machine","Oblique",2015,"deep",2,"Nemipteridae","Macroinvertivore","sco.bili",6
"6457","Washing Machine","Oblique",2015,"deep",2,"Pomacanthidae","Omnivore","cen.bico",5
"6458","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Indeterminate farmer","pom.adel",1
"6459","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Intensive farmer","dis.mela",1
"6460","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Omnivore","pom.ambo",16
"6461","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Omnivore","pom.brac",4
"6462","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Omnivore","pom.molu",1
"6463","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Planktivore","acn.poly",1
"6464","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Planktivore","amb.cura",2
"6465","Washing Machine","Oblique",2015,"deep",2,"Pomacentridae","Planktivore","chy.roll",3
"6466","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Excavator","chs.micr",3
"6467","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Excavator","chs.sord",2
"6468","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Scraper","sca.nigr",2
"6469","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Scraper","sca.psit",2
"6470","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Scraper","sca.rivu",1
"6471","Washing Machine","Oblique",2015,"deep",2,"Scaridae","Scraper","sca.schl",7
"6472","Washing Machine","Oblique",2015,"deep",2,"Siganidae","Browser","sig.doli",2
"6473","Washing Machine","Oblique",2015,"deep",3,"Acanthuridae","Cropper","aca.ncus",1
"6474","Washing Machine","Oblique",2015,"deep",3,"Acanthuridae","Grazer","aca.bloc",6
"6475","Washing Machine","Oblique",2015,"deep",3,"Acanthuridae","Grazer","aca.oliv",2
"6476","Washing Machine","Oblique",2015,"deep",3,"Balistidae","Macroinvertivore","suf.chry",3
"6477","Washing Machine","Oblique",2015,"deep",3,"Balistidae","Omnivore","blp.undu",1
"6478","Washing Machine","Oblique",2015,"deep",3,"Chaetodontidae","Omnivore","cha.auri",1
"6479","Washing Machine","Oblique",2015,"deep",3,"Chaetodontidae","Omnivore","cha.vaga",1
"6480","Washing Machine","Oblique",2015,"deep",3,"Labridae","Carnivore","epb.insi",1
"6481","Washing Machine","Oblique",2015,"deep",3,"Labridae","Hunting piscivore","tha.luna",4
"6482","Washing Machine","Oblique",2015,"deep",3,"Labridae","Macroinvertivore","che.fasc",1
"6483","Washing Machine","Oblique",2015,"deep",3,"Labridae","Macroinvertivore","cor.batu",7
"6484","Washing Machine","Oblique",2015,"deep",3,"Labridae","Microinvertivore","lab.dimi",5
"6485","Washing Machine","Oblique",2015,"deep",3,"Mullidae","Macroinvertivore","par.barb",1
"6486","Washing Machine","Oblique",2015,"deep",3,"Mullidae","Macroinvertivore","par.cili",1
"6487","Washing Machine","Oblique",2015,"deep",3,"Nemipteridae","Carnivore","sco.mono",1
"6488","Washing Machine","Oblique",2015,"deep",3,"Nemipteridae","Macroinvertivore","sco.bili",2
"6489","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Indeterminate farmer","pom.adel",1
"6490","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Omnivore","pom.ambo",4
"6491","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Omnivore","pom.brac",7
"6492","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Omnivore","pom.molu",2
"6493","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Planktivore","acn.poly",2
"6494","Washing Machine","Oblique",2015,"deep",3,"Pomacentridae","Planktivore","pom.coel",6
"6495","Washing Machine","Oblique",2015,"deep",3,"Scaridae","Scraper","sca.alti",1
"6496","Washing Machine","Oblique",2015,"deep",3,"Scaridae","Scraper","sca.rivu",1
"6497","Washing Machine","Oblique",2015,"deep",3,"Scaridae","Scraper","sca.schl",2
"6498","Washing Machine","Oblique",2015,"deep",3,"Serranidae","Carnivore","epi.merr",2
"6499","Washing Machine","Oblique",2015,"deep",3,"Serranidae","Hunting piscivore","pms.leop",1
"6500","Washing Machine","Oblique",2015,"deep",3,"Siganidae","Browser","sig.doli",2
"6501","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Browser","nas.litu",3
"6502","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Cropper","aca.line",7
"6503","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Cropper","aca.ncus",8
"6504","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Cropper","zeb.scop",4
"6505","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Grazer","aca.nigr",7
"6506","Washing Machine","Oblique",2015,"shallow",1,"Acanthuridae","Grazer","cte.stri",5
"6507","Washing Machine","Oblique",2015,"shallow",1,"Caesionidae","Planktivore","cae.cuni",20
"6508","Washing Machine","Oblique",2015,"shallow",1,"Chaetodontidae","Obligate corallivore","cha.baro",2
"6509","Washing Machine","Oblique",2015,"shallow",1,"Chaetodontidae","Obligate corallivore","cha.reti",2
"6510","Washing Machine","Oblique",2015,"shallow",1,"Chaetodontidae","Omnivore","cha.vaga",1
"6511","Washing Machine","Oblique",2015,"shallow",1,"Haemulidae","Carnivore","ple.chae",1
"6512","Washing Machine","Oblique",2015,"shallow",1,"Kyphosidae","Browser","kyp.vaig",1
"6513","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Carnivore","che.undu",2
"6514","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Carnivore","epb.insi",1
"6515","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Microinvertivore","hal.mela",1
"6516","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Microinvertivore","lab.dimi",6
"6517","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Omnivore","tha.hard",2
"6518","Washing Machine","Oblique",2015,"shallow",1,"Labridae","Planktivore","ana.geog",3
"6519","Washing Machine","Oblique",2015,"shallow",1,"Lutjanidae","Carnivore","lut.flma",5
"6520","Washing Machine","Oblique",2015,"shallow",1,"Lutjanidae","Carnivore","lut.quin",2
"6521","Washing Machine","Oblique",2015,"shallow",1,"Lutjanidae","Hunting piscivore","lut.semi",3
"6522","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Extensive farmer","neg.nigr",8
"6523","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Extensive farmer","pgy.lacr",11
"6524","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Indeterminate farmer","pom.adel",3
"6525","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Intensive farmer","ste.apic",1
"6526","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Intensive farmer","ste.fasc",4
"6527","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Intensive farmer","ste.nigr",4
"6528","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Omnivore","pom.ambo",2
"6529","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Omnivore","pom.brac",4
"6530","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Omnivore","pom.molu",11
"6531","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Planktivore","acn.poly",2
"6532","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Planktivore","amb.cura",5
"6533","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Planktivore","chr.tern",17
"6534","Washing Machine","Oblique",2015,"shallow",1,"Pomacentridae","Planktivore","pom.lepi",15
"6535","Washing Machine","Oblique",2015,"shallow",1,"Scaridae","Excavator","chs.micr",1
"6536","Washing Machine","Oblique",2015,"shallow",1,"Scaridae","Scraper","sca.nigr",2
"6537","Washing Machine","Oblique",2015,"shallow",1,"Scaridae","Scraper","sca.rubr",1
"6538","Washing Machine","Oblique",2015,"shallow",1,"Serranidae","Hunting piscivore","pms.leop",1
"6539","Washing Machine","Oblique",2015,"shallow",1,"Siganidae","Browser","sig.doli",4
"6540","Washing Machine","Oblique",2015,"shallow",2,"Acanthuridae","Browser","nas.litu",22
"6541","Washing Machine","Oblique",2015,"shallow",2,"Acanthuridae","Cropper","aca.line",6
"6542","Washing Machine","Oblique",2015,"shallow",2,"Acanthuridae","Cropper","aca.ncus",14
"6543","Washing Machine","Oblique",2015,"shallow",2,"Acanthuridae","Cropper","zeb.scop",5
"6544","Washing Machine","Oblique",2015,"shallow",2,"Acanthuridae","Grazer","cte.stri",7
"6545","Washing Machine","Oblique",2015,"shallow",2,"Balistidae","Macroinvertivore","bal.viri",1
"6546","Washing Machine","Oblique",2015,"shallow",2,"Caesionidae","Planktivore","cae.cuni",5
"6547","Washing Machine","Oblique",2015,"shallow",2,"Caesionidae","Planktivore","cae.tere",37
"6548","Washing Machine","Oblique",2015,"shallow",2,"Chaetodontidae","Facultative corallivore","cha.citr",1
"6549","Washing Machine","Oblique",2015,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.baro",1
"6550","Washing Machine","Oblique",2015,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.ttus",2
"6551","Washing Machine","Oblique",2015,"shallow",2,"Kyphosidae","Browser","kyp.vaig",1
"6552","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Carnivore","epb.insi",2
"6553","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Macroinvertivore","bod.meso",2
"6554","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Microinvertivore","lab.dimi",2
"6555","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Obligate corallivore","lby.unil",1
"6556","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Omnivore","tha.hard",2
"6557","Washing Machine","Oblique",2015,"shallow",2,"Labridae","Omnivore","tha.jans",2
"6558","Washing Machine","Oblique",2015,"shallow",2,"Lethrinidae","Macroinvertivore","mon.hete",1
"6559","Washing Machine","Oblique",2015,"shallow",2,"Lutjanidae","Carnivore","lut.flma",20
"6560","Washing Machine","Oblique",2015,"shallow",2,"Lutjanidae","Carnivore","lut.quin",2
"6561","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Extensive farmer","neg.nigr",2
"6562","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Extensive farmer","pgy.lacr",30
"6563","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Extensive farmer","pom.ward",3
"6564","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Intensive farmer","ste.nigr",2
"6565","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Omnivore","pom.brac",44
"6566","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Omnivore","pom.molu",9
"6567","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Planktivore","acn.poly",16
"6568","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Planktivore","amb.cura",4
"6569","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Planktivore","chr.tern",30
"6570","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Planktivore","neo.azys",20
"6571","Washing Machine","Oblique",2015,"shallow",2,"Pomacentridae","Planktivore","pom.lepi",43
"6572","Washing Machine","Oblique",2015,"shallow",2,"Scaridae","Excavator","chs.micr",1
"6573","Washing Machine","Oblique",2015,"shallow",2,"Scaridae","Excavator","chs.sord",6
"6574","Washing Machine","Oblique",2015,"shallow",2,"Scaridae","Scraper","sca.nigr",7
"6575","Washing Machine","Oblique",2015,"shallow",2,"Scaridae","Scraper","sca.schl",1
"6576","Washing Machine","Oblique",2015,"shallow",2,"Serranidae","Hunting piscivore","pms.leop",1
"6577","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Browser","nas.litu",2
"6578","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Cropper","aca.line",3
"6579","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Cropper","aca.ncus",12
"6580","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Cropper","zeb.scop",3
"6581","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Grazer","aca.nigr",20
"6582","Washing Machine","Oblique",2015,"shallow",3,"Acanthuridae","Grazer","cte.stri",11
"6583","Washing Machine","Oblique",2015,"shallow",3,"Caesionidae","Planktivore","cae.cuni",10
